LoyaltyId,PurchaseId,ProductId,PurchasedOn,TotalPrice,RewardPointsAdded,ActivityTypeDisplay,Subject,Location
LOYID_5315,PID_18289,5637146347,1/16/2019,56,20,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5315,PID_18290,522,1/18/2019,134,32,POS Purchase,Purchased a product In-Store,Macedonia
LOYID_5315,PID_18291,640,2/4/2019,58,31,POS Purchase,Purchased a product In-Store,Uruguay
LOYID_5315,PID_18292,201,2/6/2019,30,38,POS Purchase,Purchased a product In-Store,Guadeloupe
LOYID_5316,PID_18293,231,3/20/2017,159,44,POS Purchase,Purchased a product In-Store,Philippines
LOYID_5316,PID_18294,64,6/19/2017,179,25,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5316,PID_18295,36,10/19/2017,127,21,POS Purchase,Purchased a product In-Store,Oman
LOYID_5316,PID_18296,P-01036-V4X1T2,6/26/2018,33,26,POS Purchase,Purchased a product In-Store,Liberia
LOYID_5317,PID_18297,234,11/8/2018,193,46,POS Purchase,Purchased a product In-Store,Poland
LOYID_5317,PID_18298,374,1/30/2019,56,44,POS Purchase,Purchased a product In-Store,Jersey
LOYID_5317,PID_18299,495,2/4/2019,179,25,POS Purchase,Purchased a product In-Store,United States
LOYID_5317,PID_18300,67,2/4/2019,154,34,POS Purchase,Purchased a product In-Store,Guinea
LOYID_5318,PID_18301,304,7/13/2018,79,46,POS Purchase,Purchased a product In-Store,Romania
LOYID_5318,PID_18302,583,10/15/2018,179,36,POS Purchase,Purchased a product In-Store,"Korea, North"
LOYID_5318,PID_18303,661,11/18/2018,153,29,POS Purchase,Purchased a product In-Store,France
LOYID_5318,PID_18304,458,2/2/2019,106,28,POS Purchase,Purchased a product In-Store,French Guiana
LOYID_5318,PID_18305,114,2/5/2019,176,42,POS Purchase,Purchased a product In-Store,Peru
LOYID_5319,PID_18306,147,7/19/2017,120,23,POS Purchase,Purchased a product In-Store,"Virgin Islands, British"
LOYID_5319,PID_18307,638,1/11/2018,174,29,POS Purchase,Purchased a product In-Store,Croatia
LOYID_5319,PID_18308,345,1/25/2019,136,38,POS Purchase,Purchased a product In-Store,Bangladesh
LOYID_5319,PID_18309,307,1/26/2019,144,46,POS Purchase,Purchased a product In-Store,Canada
LOYID_5319,PID_18310,624,1/30/2019,187,38,POS Purchase,Purchased a product In-Store,Niger
LOYID_5320,PID_18311,5637146385,5/23/2018,102,29,POS Purchase,Purchased a product In-Store,Gabon
LOYID_5320,PID_18312,443,6/25/2018,122,38,POS Purchase,Purchased a product In-Store,Serbia
LOYID_5320,PID_18313,642,1/13/2019,98,49,POS Purchase,Purchased a product In-Store,"Korea, North"
LOYID_5320,PID_18314,190,1/14/2019,48,28,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5321,PID_18315,3DPF022,2/14/2018,163,28,POS Purchase,Purchased a product In-Store,Myanmar
LOYID_5321,PID_18316,336,3/23/2018,42,40,POS Purchase,Purchased a product In-Store,USA
LOYID_5321,PID_18317,554,5/31/2018,152,27,POS Purchase,Purchased a product In-Store,Poland
LOYID_5321,PID_18318,CMPNTAutonomousBaseWizard,8/24/2018,112,40,POS Purchase,Purchased a product In-Store,Jordan
LOYID_5321,PID_18319,452,9/20/2018,53,26,POS Purchase,Purchased a product In-Store,San Marino
LOYID_5322,PID_18320,288,10/13/2017,187,41,POS Purchase,Purchased a product In-Store,Uruguay
LOYID_5322,PID_18321,5637146339,2/3/2019,49,48,POS Purchase,Purchased a product In-Store,Iran
LOYID_5322,PID_18322,345,2/5/2019,167,37,POS Purchase,Purchased a product In-Store,Maldives
LOYID_5323,PID_18323,280,12/3/2017,155,37,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5323,PID_18324,P-01031-P6R0K9,9/14/2018,121,49,POS Purchase,Purchased a product In-Store,Russian Federation
LOYID_5323,PID_18325,5637146412,11/20/2018,149,49,POS Purchase,Purchased a product In-Store,Laos
LOYID_5323,PID_18326,236,12/29/2018,37,20,POS Purchase,Purchased a product In-Store,Lithuania
LOYID_5324,PID_18327,73,10/17/2017,59,23,POS Purchase,Purchased a product In-Store,Timor-Leste
LOYID_5324,PID_18328,SVCHRReplaceComponent,6/5/2018,89,41,POS Purchase,Purchased a product In-Store,Oman
LOYID_5324,PID_18329,346,9/22/2018,144,22,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5324,PID_18330,173,9/29/2018,101,20,POS Purchase,Purchased a product In-Store,Indonesia
LOYID_5324,PID_18331,431,10/16/2018,161,42,POS Purchase,Purchased a product In-Store,Cayman Islands
LOYID_5325,PID_18332,5637146353,11/22/2017,103,49,POS Purchase,Purchased a product In-Store,USA
LOYID_5325,PID_18333,192,6/24/2018,75,20,POS Purchase,Purchased a product In-Store,Latvia
LOYID_5325,PID_18334,124,8/30/2018,110,26,POS Purchase,Purchased a product In-Store,Faroe Islands
LOYID_5325,PID_18335,585,10/2/2018,156,42,POS Purchase,Purchased a product In-Store,Macedonia
LOYID_5326,PID_18336,549,3/15/2018,97,37,POS Purchase,Purchased a product In-Store,Nigeria
LOYID_5326,PID_18337,5637146302,10/27/2018,147,38,POS Purchase,Purchased a product In-Store,Mozambique
LOYID_5326,PID_18338,396,12/25/2018,96,34,POS Purchase,Purchased a product In-Store,France
LOYID_5326,PID_18339,CMPNTGripArrayMaestro,1/13/2019,167,34,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5327,PID_18340,303,5/21/2018,69,32,POS Purchase,Purchased a product In-Store,Bermuda
LOYID_5327,PID_18341,P-01037-V6F1Q3,9/29/2018,103,37,POS Purchase,Purchased a product In-Store,China
LOYID_5327,PID_18342,5637146333,1/30/2019,153,40,POS Purchase,Purchased a product In-Store,Mozambique
LOYID_5328,PID_18343,214,3/27/2017,36,48,POS Purchase,Purchased a product In-Store,France
LOYID_5328,PID_18344,610,11/20/2017,195,39,POS Purchase,Purchased a product In-Store,Argentina
LOYID_5328,PID_18345,5637146308,5/9/2018,140,29,POS Purchase,Purchased a product In-Store,Taiwan
LOYID_5329,PID_18346,648,9/2/2018,62,26,POS Purchase,Purchased a product In-Store,French Southern Territories
LOYID_5329,PID_18347,Office 365 for Small Business Premium (sample),9/11/2018,100,41,POS Purchase,Purchased a product In-Store,Timor-Leste
LOYID_5329,PID_18348,231,1/10/2019,101,44,POS Purchase,Purchased a product In-Store,Saint Lucia
LOYID_5329,PID_18349,11,1/23/2019,38,26,POS Purchase,Purchased a product In-Store,Pakistan
LOYID_5329,PID_18350,118,2/6/2019,193,49,POS Purchase,Purchased a product In-Store,Guinea
LOYID_5330,PID_18351,223,2/21/2018,182,21,POS Purchase,Purchased a product In-Store,Georgia
LOYID_5330,PID_18352,30,1/7/2019,143,30,POS Purchase,Purchased a product In-Store,Comoros
LOYID_5330,PID_18353,395,1/29/2019,120,33,POS Purchase,Purchased a product In-Store,Greenland
LOYID_5330,PID_18354,125,2/1/2019,129,33,POS Purchase,Purchased a product In-Store,Tanzania
LOYID_5331,PID_18355,365,2/5/2018,178,45,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5331,PID_18356,P-01020-Q3K4Z0,1/26/2019,86,22,POS Purchase,Purchased a product In-Store,Central African Republic
LOYID_5331,PID_18357,198,1/26/2019,65,28,POS Purchase,Purchased a product In-Store,Marshall Islands
LOYID_5332,PID_18358,480,10/11/2017,66,36,POS Purchase,Purchased a product In-Store,French Southern Territories
LOYID_5332,PID_18359,50,7/17/2018,171,24,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5332,PID_18360,5637146422,7/20/2018,195,42,POS Purchase,Purchased a product In-Store,Spain
LOYID_5333,PID_18361,689,7/10/2017,170,26,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5333,PID_18362,381,10/24/2017,163,34,POS Purchase,Purchased a product In-Store,Somalia
LOYID_5333,PID_18363,498,8/18/2018,120,24,POS Purchase,Purchased a product In-Store,Finland
LOYID_5333,PID_18364,406,10/5/2018,132,33,POS Purchase,Purchased a product In-Store,Argentina
LOYID_5334,PID_18365,628,2/8/2017,133,28,POS Purchase,Purchased a product In-Store,Vanuatu
LOYID_5334,PID_18366,192,3/25/2017,129,44,POS Purchase,Purchased a product In-Store,Comoros
LOYID_5334,PID_18367,5637146377,8/31/2018,164,43,POS Purchase,Purchased a product In-Store,Ireland
LOYID_5335,PID_18368,CMPNTArmWizard,2/21/2018,107,47,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5335,PID_18369,P-01030-N6C8D9,11/8/2018,74,29,POS Purchase,Purchased a product In-Store,Jordan
LOYID_5335,PID_18370,195,1/25/2019,35,24,POS Purchase,Purchased a product In-Store,Monaco
LOYID_5336,PID_18371,504,10/14/2018,144,27,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5336,PID_18372,193,10/20/2018,82,22,POS Purchase,Purchased a product In-Store,Tunisia
LOYID_5336,PID_18373,378,12/9/2018,174,47,POS Purchase,Purchased a product In-Store,Greenland
LOYID_5336,PID_18374,656,12/31/2018,153,37,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5336,PID_18375,89,1/12/2019,156,29,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5337,PID_18376,491,4/3/2017,141,40,POS Purchase,Purchased a product In-Store,"Virgin Islands, United States"
LOYID_5337,PID_18377,362,5/29/2017,110,46,POS Purchase,Purchased a product In-Store,Western Sahara
LOYID_5337,PID_18378,278,6/15/2018,190,29,POS Purchase,Purchased a product In-Store,Portugal
LOYID_5338,PID_18379,402,6/10/2018,80,43,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5338,PID_18380,450,9/21/2018,142,43,POS Purchase,Purchased a product In-Store,Latvia
LOYID_5338,PID_18381,328,12/31/2018,43,47,POS Purchase,Purchased a product In-Store,Finland
LOYID_5338,PID_18382,561,2/6/2019,125,40,POS Purchase,Purchased a product In-Store,Marshall Islands
LOYID_5338,PID_18383,585,2/6/2019,185,41,POS Purchase,Purchased a product In-Store,Luxembourg
LOYID_5339,PID_18384,P-01000-D5D9C3,10/13/2018,76,45,POS Purchase,Purchased a product In-Store,Uganda
LOYID_5339,PID_18385,93,2/5/2019,168,46,POS Purchase,Purchased a product In-Store,San Marino
LOYID_5339,PID_18386,215,2/6/2019,187,22,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5340,PID_18387,521,10/20/2018,75,40,POS Purchase,Purchased a product In-Store,Turkey
LOYID_5340,PID_18388,389,1/3/2019,66,37,POS Purchase,Purchased a product In-Store,China
LOYID_5340,PID_18389,P-01035-B2M4K5,1/19/2019,44,40,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5340,PID_18390,235,1/23/2019,154,24,POS Purchase,Purchased a product In-Store,Luxembourg
LOYID_5340,PID_18391,241,1/25/2019,164,40,POS Purchase,Purchased a product In-Store,Andorra
LOYID_5341,PID_18392,397,3/6/2018,139,32,POS Purchase,Purchased a product In-Store,Turkey
LOYID_5341,PID_18393,68,8/15/2018,127,37,POS Purchase,Purchased a product In-Store,Australia
LOYID_5341,PID_18394,566,11/9/2018,72,30,POS Purchase,Purchased a product In-Store,Mozambique
LOYID_5341,PID_18395,309,1/22/2019,165,23,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5342,PID_18396,550,11/28/2017,119,40,POS Purchase,Purchased a product In-Store,Ethiopia
LOYID_5342,PID_18397,237,2/5/2018,82,22,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5342,PID_18398,SVCHRRefurbishTestAssemblyUnit,8/5/2018,37,35,POS Purchase,Purchased a product In-Store,USA
LOYID_5342,PID_18399,367,1/7/2019,163,28,POS Purchase,Purchased a product In-Store,Mongolia
LOYID_5343,PID_18400,177,1/29/2019,163,22,POS Purchase,Purchased a product In-Store,Iran
LOYID_5343,PID_18401,SVCHRReplaceLogic,1/31/2019,64,21,POS Purchase,Purchased a product In-Store,Poland
LOYID_5343,PID_18402,461,2/3/2019,180,32,POS Purchase,Purchased a product In-Store,Guinea
LOYID_5343,PID_18403,138,2/6/2019,149,34,POS Purchase,Purchased a product In-Store,Northern Mariana Islands
LOYID_5343,PID_18404,Lync Online (sample),2/6/2019,59,47,POS Purchase,Purchased a product In-Store,Moldova
LOYID_5344,PID_18405,45321,10/18/2017,145,48,POS Purchase,Purchased a product In-Store,India
LOYID_5344,PID_18406,5637146379,12/23/2018,195,49,POS Purchase,Purchased a product In-Store,Laos
LOYID_5344,PID_18407,319,1/6/2019,54,41,POS Purchase,Purchased a product In-Store,Guyana
LOYID_5345,PID_18408,666,10/29/2017,111,49,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5345,PID_18409,683,1/27/2019,140,29,POS Purchase,Purchased a product In-Store,Bangladesh
LOYID_5345,PID_18410,208,1/28/2019,146,28,POS Purchase,Purchased a product In-Store,Armenia
LOYID_5345,PID_18411,5637146406,2/6/2019,77,45,POS Purchase,Purchased a product In-Store,Mayotte
LOYID_5345,PID_18412,SVCHRReplaceLogic,2/6/2019,86,25,POS Purchase,Purchased a product In-Store,Central African Republic
LOYID_5346,PID_18413,160,1/21/2019,85,25,POS Purchase,Purchased a product In-Store,Hong Kong
LOYID_5346,PID_18414,231,1/22/2019,122,36,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5346,PID_18415,5637146373,1/27/2019,190,22,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5347,PID_18416,5637146315,5/16/2018,157,33,POS Purchase,Purchased a product In-Store,Guernsey
LOYID_5347,PID_18417,420,9/19/2018,184,42,POS Purchase,Purchased a product In-Store,Western Sahara
LOYID_5347,PID_18418,Office 365 and CRM Online: Small Business (sample),9/20/2018,149,49,POS Purchase,Purchased a product In-Store,Bangladesh
LOYID_5348,PID_18419,277,9/26/2018,32,24,POS Purchase,Purchased a product In-Store,Viet Nam
LOYID_5348,PID_18420,21,12/2/2018,115,28,POS Purchase,Purchased a product In-Store,Kazakhstan
LOYID_5348,PID_18421,423,1/18/2019,193,41,POS Purchase,Purchased a product In-Store,Hong Kong
LOYID_5349,PID_18422,143,8/9/2017,47,43,POS Purchase,Purchased a product In-Store,Greece
LOYID_5349,PID_18423,676,6/12/2018,114,37,POS Purchase,Purchased a product In-Store,Yemen
LOYID_5349,PID_18424,73,8/29/2018,65,28,POS Purchase,Purchased a product In-Store,Macedonia
LOYID_5349,PID_18425,356,9/19/2018,191,25,POS Purchase,Purchased a product In-Store,Canada
LOYID_5350,PID_18426,575,2/19/2017,127,33,POS Purchase,Purchased a product In-Store,Rwanda
LOYID_5350,PID_18427,248,1/7/2018,117,44,POS Purchase,Purchased a product In-Store,Chad
LOYID_5350,PID_18428,392,5/7/2018,76,20,POS Purchase,Purchased a product In-Store,Monaco
LOYID_5350,PID_18429,539,12/13/2018,142,45,POS Purchase,Purchased a product In-Store,Jersey
LOYID_5351,PID_18430,P-01025-Q6B9R7,11/12/2018,77,44,POS Purchase,Purchased a product In-Store,Nauru
LOYID_5351,PID_18431,684,1/21/2019,183,27,POS Purchase,Purchased a product In-Store,Western Sahara
LOYID_5351,PID_18432,564,1/21/2019,140,29,POS Purchase,Purchased a product In-Store,Zambia
LOYID_5352,PID_18433,565,4/24/2017,84,44,POS Purchase,Purchased a product In-Store,Zambia
LOYID_5352,PID_18434,527,2/4/2018,75,42,POS Purchase,Purchased a product In-Store,Kenya
LOYID_5352,PID_18435,244,2/10/2018,166,40,POS Purchase,Purchased a product In-Store,Nigeria
LOYID_5353,PID_18436,382,1/26/2019,181,26,POS Purchase,Purchased a product In-Store,Jakarta
LOYID_5353,PID_18437,663,2/4/2019,84,44,POS Purchase,Purchased a product In-Store,Antigua and Barbuda
LOYID_5353,PID_18438,P-01004-S5G6N1,2/4/2019,45,30,POS Purchase,Purchased a product In-Store,"Congo, the Democratic Republic of the"
LOYID_5353,PID_18439,5637146276,2/4/2019,95,37,POS Purchase,Purchased a product In-Store,Peru
LOYID_5354,PID_18440,158,9/3/2018,154,35,POS Purchase,Purchased a product In-Store,San Marino
LOYID_5354,PID_18441,5637146414,12/25/2018,107,33,POS Purchase,Purchased a product In-Store,Trinidad and Tobago
LOYID_5354,PID_18442,566,1/28/2019,131,28,POS Purchase,Purchased a product In-Store,Monaco
LOYID_5354,PID_18443,CMPNTAutonomousBaseVirtuoso,1/31/2019,165,23,POS Purchase,Purchased a product In-Store,Tonga
LOYID_5355,PID_18444,683,10/8/2018,125,41,POS Purchase,Purchased a product In-Store,Philippines
LOYID_5355,PID_18445,220,10/10/2018,60,32,POS Purchase,Purchased a product In-Store,Zimbabwe
LOYID_5355,PID_18446,335,11/6/2018,31,45,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5356,PID_18447,353,12/24/2018,74,36,POS Purchase,Purchased a product In-Store,Madagascar
LOYID_5356,PID_18448,CSATFLD,1/16/2019,117,21,POS Purchase,Purchased a product In-Store,Ethiopia
LOYID_5356,PID_18449,601,2/1/2019,60,42,POS Purchase,Purchased a product In-Store,Gabon
LOYID_5356,PID_18450,436,2/3/2019,123,33,POS Purchase,Purchased a product In-Store,Djibouti
LOYID_5356,PID_18451,348,2/6/2019,119,28,POS Purchase,Purchased a product In-Store,United Arab Emirates
LOYID_5357,PID_18452,224,8/26/2017,117,22,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5357,PID_18453,414,11/10/2017,134,22,POS Purchase,Purchased a product In-Store,Niger
LOYID_5357,PID_18454,108,4/28/2018,95,41,POS Purchase,Purchased a product In-Store,Northern Mariana Islands
LOYID_5357,PID_18455,369,6/9/2018,79,36,POS Purchase,Purchased a product In-Store,Moldova
LOYID_5358,PID_18456,169,3/24/2017,98,28,POS Purchase,Purchased a product In-Store,Malawi
LOYID_5358,PID_18457,Lync Online (sample),1/27/2018,35,38,POS Purchase,Purchased a product In-Store,Benin
LOYID_5358,PID_18458,244,2/8/2018,110,40,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5359,PID_18459,602,3/16/2018,48,42,POS Purchase,Purchased a product In-Store,Saint Vincent and The Grenadines
LOYID_5359,PID_18460,113,7/1/2018,90,23,POS Purchase,Purchased a product In-Store,Antigua and Barbuda
LOYID_5359,PID_18461,189,8/29/2018,116,31,POS Purchase,Purchased a product In-Store,Angola
LOYID_5359,PID_18462,199,12/28/2018,97,36,POS Purchase,Purchased a product In-Store,Philippines
LOYID_5360,PID_18463,342,1/18/2017,187,28,POS Purchase,Purchased a product In-Store,Nepal
LOYID_5360,PID_18464,519,3/20/2018,148,29,POS Purchase,Purchased a product In-Store,Indonesia
LOYID_5360,PID_18465,50,8/22/2018,192,46,POS Purchase,Purchased a product In-Store,Bangladesh
LOYID_5360,PID_18466,159,11/3/2018,136,35,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5361,PID_18467,184,9/2/2017,146,35,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5361,PID_18468,115,9/18/2017,160,38,POS Purchase,Purchased a product In-Store,Cuba
LOYID_5361,PID_18469,243,5/10/2018,134,38,POS Purchase,Purchased a product In-Store,USA
LOYID_5361,PID_18470,331,12/16/2018,121,44,POS Purchase,Purchased a product In-Store,Vanuatu
LOYID_5362,PID_18471,105,6/1/2018,195,21,POS Purchase,Purchased a product In-Store,Mali
LOYID_5362,PID_18472,459,6/10/2018,123,37,POS Purchase,Purchased a product In-Store,Guinea
LOYID_5362,PID_18473,230,10/5/2018,69,31,POS Purchase,Purchased a product In-Store,Singapore
LOYID_5362,PID_18474,334,1/26/2019,137,48,POS Purchase,Purchased a product In-Store,Mayotte
LOYID_5362,PID_18475,271,1/28/2019,158,26,POS Purchase,Purchased a product In-Store,Monaco
LOYID_5363,PID_18476,240,12/20/2018,165,49,POS Purchase,Purchased a product In-Store,"Virgin Islands, British"
LOYID_5363,PID_18477,SVCHRReplacePeripheral,12/29/2018,129,31,POS Purchase,Purchased a product In-Store,Philippines
LOYID_5363,PID_18478,SE3321,1/13/2019,49,48,POS Purchase,Purchased a product In-Store,Benin
LOYID_5363,PID_18479,676,1/15/2019,89,32,POS Purchase,Purchased a product In-Store,Somalia
LOYID_5364,PID_18480,Office Desktop (sample),10/7/2017,53,44,POS Purchase,Purchased a product In-Store,Antarctica
LOYID_5364,PID_18481,304,11/11/2018,133,21,POS Purchase,Purchased a product In-Store,USA
LOYID_5364,PID_18482,437,1/7/2019,183,42,POS Purchase,Purchased a product In-Store,Austria
LOYID_5364,PID_18483,332,1/31/2019,42,32,POS Purchase,Purchased a product In-Store,Oman
LOYID_5364,PID_18484,118,2/3/2019,105,36,POS Purchase,Purchased a product In-Store,Burkina Faso
LOYID_5365,PID_18485,P-01016-M5H1W6,1/14/2018,39,36,POS Purchase,Purchased a product In-Store,Svalbard and Jan Mayen Islands
LOYID_5365,PID_18486,282,8/3/2018,142,34,POS Purchase,Purchased a product In-Store,Benin
